240,6.06889
241,40.837
242,76.3062
243,55.9689
244,47.975
245,35.1791
246,15.8056
247,168.745
248,92.9801
249,31.2122
250,36.1528
251,9.25587
252,4.76653
253,25.138
254,8.16002
255,76.9067
256,22.0928
257,32.866
258,45.7543
259,21.3594
260,45.2999
261,7.18117
262,14.6076
263,274.223
264,64.2567
265,91.5213
266,260.509
267,36.2882
268,84.8527
269,5.73739
270,59.5718
271,7.53571
272,9.19144
273,6.42456
274,9.10842
275,13.4272
276,16.8558
277,16.2537
278,11.2766
279,8.91986
280,12.1069
281,32.6175
282,10.9542
283,8.83472
284,6.51435
285,8.35202
286,102.731
287,15.5977
288,25.4209
289,5.62537
290,90.178
291,133.367
292,61.0957
293,71.0295
294,55.1485
295,6.17268
296,7.32065
297,8.96405
298,10.5362
299,6.93175
300,7.56427
301,32.983
302,9.88913
303,15.3197
304,73.5936
305,6.2166
306,10.7762
307,14.8942
308,9.82715
309,26.8203
310,5.78301
311,12.7413
312,44.7216
313,69.2755
314,25.6922
315,19.8477
316,54.4503
317,37.4893
318,97.0576
319,64.0885
320,76.7891
321,14.6087
322,414.311
323,147.792
324,28.6801
325,19.5694
326,42.463
327,23.622
328,18.7361
329,22.2906
330,19.9522
331,34.1479
332,35.1378
333,7.58187
334,19.1103
335,27.4871
336,25.0907
337,22.0893
338,21.9946
339,21.955
340,13.274
341,111.46
342,29.1565
343,13.5899
344,20.5443
345,33.0219
346,29.1356
347,44.3093
348,26.4128
349,20.688
350,18.4842
351,38.3486
352,21.5748
353,17.4292
354,238.64
355,85.8959
356,49.2207
357,36.8367
358,20.8239
359,16.4387
360,25.373
361,75.208
362,33.1809
363,34.5752
364,218.612
365,57.0687
366,103.926
367,35.1614
368,229.952
369,143.096
370,31.1293
371,36.6992
372,40.0569
373,16.0597
374,17.1764
375,27.2225
376,21.9762
377,36.2018
378,42.3751
379,142.324
380,47.3809
381,37.4422
382,35.9151
383,75.9036
384,23.8495
385,63.9539
386,104.898
387,248.675
388,22.5112
389,53.0013
390,14.9023
391,28.44
392,257.63
393,53.5842
394,30.8374
395,14.1059
396,16.3022
397,6.96466
398,9.04583
399,15.9843
400,42.9322
401,87.8616
402,12.9683
403,6.43457
404,8.61934
405,8.86934
406,10.5369
407,18.4179
408,4.50995
409,7.48075
410,19.6902
411,38.3483
412,22.1715
413,7.97435
414,19.5204
415,21.5812
416,15.8882
417,8.85874
418,13.7428
419,13.034
420,4.00376
421,8.52779
422,21.4954
423,6.73613
424,17.3252
425,9.34629
426,10.4674
427,75.3308
428,21.881
429,403.843
430,29.326
431,21.2431
432,46.026
433,50.1128
434,68.5241
435,217.523
436,80.6722
437,209.087
438,142.625
439,63.9419
440,74.1986
441,14.5851
442,8.4547
443,12.4515
444,211.132
445,175.083
446,111.24
447,31.5096
448,34.1071
449,7.44834
450,22.8804
451,553.625
452,104.451
453,10.2631
454,3.82675
455,9.29786
456,42.0069
457,7.80445
458,16.1619
459,10.3931
460,11.2328
461,16.7062
462,25.4857
463,9.06051
464,10.0018
465,25.1043
466,24.2582
467,43.3641
468,28.6509
469,12.1344
470,106.33
471,31.6988
472,57.7351
473,24.1771
474,118.9
475,341.139
476,221.215
477,9.91334
478,12.2425
479,697.536
480,11.0925
481,926.958
482,28.2017
483,19.4532
484,13.5338
485,15.6752
486,10.3519
487,40.8055
488,21.6638
489,12.069
490,20.2639
491,36.1976
492,95.9818
493,14.7085
494,21.7152
495,32.2303
496,28.945
497,19.7601
498,13.2565
499,139.244
500,423.996
501,38.4269
502,26.2846
503,17.419
504,16.6109
505,7.98136
506,8.8109
507,21.299
508,76.0808
509,26.0501
510,35.7087
511,27.9005
512,20.0047
513,73.2415
514,105.145
515,32.5081
516,16.0948
517,6.37966
518,13.9887
519,24.0855
520,11.3009
521,11.3678
522,14.516
523,22.0755
524,13.4843
525,11.057
526,7.55564
527,15.8803
528,11.6383
529,6.59673
530,48.87
531,130.065
532,74.9999
533,43.3689
534,24.6381
535,15.7759
536,13.902
537,13.466
538,14.5351
539,276.677
540,562.601
541,636.781
542,739.823
543,53.6297
544,57.9641
545,18.5369
546,13.9301
547,7.20842
548,10.0122
549,10.7829
550,11.4714
551,13.4387
552,13.5498
553,15.851
554,14.9768
555,55.2326
556,68.8069
557,68.0056
558,85.1172
559,102.771
560,122.19
561,90.7324
562,87.6875
563,152.473
564,188.867
565,45.0645
566,35.3897
567,30.8795
568,23.3025
569,17.2232
570,16.0146
571,13.5685
572,20.9678
573,246.986
574,12.2717
575,9.47555
576,10.7149
577,172.047
578,35.2313
579,21.6553
580,9.87552
581,12.0224
582,16.6421
583,188.818
584,289.035
585,106.826
586,27.4581
587,29.7511
588,41.2664
589,7.62084
590,9.19449
591,12.0255
592,6.11971
593,7.57205
594,5.31075
595,8.88708
596,7.23369
597,99.9472
598,9.04774
599,7.3186
600,28.7371
601,16.4796
602,16.5689
603,44.4914
604,17.715
605,133.636
606,9.24641
607,22.2833
608,17.0179
609,14.0231
610,17.0812
611,22.2901
612,16.6788
613,11.0177
614,63.2318
615,53.883
616,22.8762
617,30.1223
618,19.8235
619,21.4953
620,43.4746
621,31.892
622,7.97186
623,27.2592
624,14.22
625,90.9313
626,21.8083
627,27.2905
628,371.128
629,24.6603
630,18.4778
631,14.8572
632,17.8554
633,9.05874
634,30.5453
635,22.8096
636,47.3424
637,19.5343
638,752.983
639,1417.57
640,64.9294
641,275.65
642,84.787
643,7.36307
644,34.6053
645,6.94142
646,25.4395
647,28.1859
648,30.2841
649,20.1313
650,35.0361
651,65.0896
652,90.8977
653,37.5236
654,26.1459
655,35.2554
656,38.6839
657,47.5983
658,230.505
659,156.36
660,191.758
661,162.691
662,72.5254
663,25.633
664,20.0509
665,146.018
666,266.767
667,100.825
668,37.4908
669,11.8629
670,30.0878
671,62.9148
672,15.8489
673,28.0726
674,13.674
675,50.3941
676,23.2361
677,22.7831
678,25.386
679,17.0659
680,46.7435
681,29.4277
682,35.0338
683,20.9757
684,46.3329
685,32.7242
686,294.596
687,329.976
688,117.999
689,66.4096
690,109.037
691,54.2414
692,54.5161
693,39.0307
694,32.9787
695,15.6766
696,85.7854
697,102.914
698,64.2685
699,31.1516
700,201.132
701,137.897
702,62.3461
703,94.103
704,38.7315
705,34.9533
706,173.254
707,362.334
708,31.6816
709,61.213
710,69.0714
711,58.611
712,24.5135
713,27.2072
714,22.0775
715,19.9685
716,28.8458
717,22.1646
718,66.1767
719,27.7908
720,30.6398
721,16.5032
722,23.8423
723,20.3795
724,16.2607
725,55.7873
726,40.8171
727,11.6707
728,12.538
729,10.3126
730,13.8692
731,45.7106
732,50.7427
733,11.7942
734,15.1018
735,26.0712
736,17.0827
737,18.2757
738,18.444
739,13.9227
740,87.8432
741,30.5485
742,15.2534
743,25.904
744,23.1235
745,41.7733
746,65.9358
747,23.8056
748,31.2902
749,55.2424
750,18.815
751,21.5555
752,21.4462
753,24.0446
754,14.9281
755,16.8636
756,13.8791
757,18.3786
758,22.8782
759,10.3304
760,18.5939
761,5.23897
762,12.015
763,11.2895
764,8.09683
765,162.464
766,68.5022
767,18.0853
768,7.40198
769,8.3436
770,7.00891
771,10.2332
772,128.18
773,13.2108
774,22.2825
775,57.742
776,108.269
777,138.595
778,79.6422
779,92.1344
780,261.009
781,94.9446
782,62.3292
783,59.7367
784,95.9844
785,92.0293
786,72.5612
787,58.0254
788,133.251
789,172.536
790,338.112
791,191.131
792,52.5526
793,45.1789
794,162.561
795,87.618
796,76.5639
797,752.196
798,1198.76
799,54.037
800,49.1786
801,50.319
802,18.0491
803,18.2126
804,10.5723
805,14.2929
806,16.5486
807,18.8314
808,440.651
809,510.224
810,107.959
811,418.604
812,147.948
813,24.5653
814,14.3155
815,10.6116
816,34.2278
817,38.9805
818,7.90992
819,46.6135
820,18.8254
821,33.693
822,26.2441
823,8.94404
824,6.74995
825,8.53445
826,8.94582
827,14.0624
828,7.86898
829,33.1562
830,64.4289
831,24.7231
832,22.7743
833,73.4099
834,19.4388
835,22.998
836,154.79
837,79.2502
838,32.1375
839,5.97749
840,6.02491
841,502.412
842,1101.19
843,139.445
844,53.8118
845,32.4448
846,26.2971
847,28.7639
848,23.2339
849,19.212
850,30.8369
851,23.9324
852,20.8014
853,49.0884
854,42.6597
855,23.8837
856,35.6106
857,41.7916
858,15.9451
859,13.9916
860,41.3236
861,33.2064
862,44.9063
863,770.339
864,239.177
865,856.754
866,333.844
867,37.8641
868,34.7603
869,191.443
870,298.995
871,128.768
872,220.54
873,130.975
874,87.5951
875,88.8007
876,70.9919
877,59.7985
878,67.6305
879,60.0827
880,57.087
881,57.8037
882,58.8393
883,223.891
884,312.92
885,13.6132
886,9.672
887,15.8422
888,124.226
889,225.448
890,118.616
891,67.3658
892,48.5164
893,13.6572
894,68.1116
895,85.9926
896,237.926
897,423.05
898,49.1074
899,57.2491
900,54.5029
901,21.3465
902,17.1563
903,47.4561
904,51.7911
905,23.8126
906,22.4658
907,11.8355
908,14.2229
909,21.9439
910,90.4832
911,68.9665
912,36.9148
913,21.3483
914,24.5199
915,167.713
916,129.264
917,9.59152
918,17.4553
919,10.4531
920,22.0538
921,8.86303
922,9.56615
923,74.6493
924,18.3334
925,14.6593
926,140.701
927,26.7639
928,11.7092
929,27.9275
930,46.1808
931,165.035
932,24.2105
933,66.2091
934,21.6901
935,32.4276
936,120.287
937,11.6048
938,9.48932
939,25.7092
940,33.7491
941,59.7102
942,20.594
943,11.7244
944,14.2129
945,15.2691
946,59.051
947,15.2322
948,39.9828
949,8.73425
950,27.3478
951,24.7836
952,24.6907
953,9.47865
954,15.6371
955,220.691
956,881.648
957,539.037
958,439.786
959,14.3176
960,29.3626
961,19.082
962,8.63552
963,24.1118
964,119.086
965,35.4544
966,19.9268
967,36.306
968,58.7669
969,89.8431
970,51.5438
971,13.6594
972,104.223
973,191.374
974,80.6912
975,39.0389
976,27.5657
977,21.038
978,23.2137
979,57.2013
980,27.7413
981,93.8082
982,131.353
983,47.4292
984,142.553
985,271.312
986,31.2304
987,158.87
988,25.8275
989,58.8958
990,79.5905
991,73.2229
992,36.9646
993,13.5376
994,12.5106
995,16.6841
996,10.3781
997,12.6604
998,15.1455
999,22.2338
1000,29.0153
1001,21.2766
1002,99.6025
1003,49.5485
1004,20.2519
1005,30.9866
1006,49.8654
1007,10.4999
1008,6.31039
1009,11.0094
1010,90.0047
1011,47.7419
1012,25.369
1013,19.8321
1014,19.1977
1015,9.38872
1016,21.7514
1017,15.1373
1018,10.7454
1019,11.0393
1020,15.1385
1021,20.707
1022,28.6206
1023,16.8861
1024,24.9559
1025,18.6237
1026,15.4299
1027,149.527
1028,15.0872
1029,30.4881
1030,91.8938
1031,24.4762
1032,14.405
1033,99.2264
1034,99.874
1035,44.9816
1036,10.5358
1037,47.2647
1038,32.4344
1039,7.85817
1040,32.0742
1041,40.8036
1042,115.313
1043,28.7136
1044,43.2045
1045,15.3694
1046,33.0584
1047,685.42
1048,1119.22
1049,895.252
1050,173.509
1051,84.8107
1052,88.0701
1053,74.9117
1054,151.657
1055,142.116
1056,43.8898
1057,54.9403
1058,55.7616
1059,55.4307
1060,59.4415
1061,63.0625
1062,89.3599
1063,43.0902
1064,154.62
1065,63.3073
1066,48.1847
1067,34.4021
1068,26.0795
1069,90.9129
1070,222.461
1071,369.542
1072,124.617
1073,60.1112
1074,41.6474
1075,79.4678
1076,35.1839
1077,77.3395
1078,59.3684
1079,44.8263
1080,35.6735
1081,38.6651
1082,36.9925
1083,33.4811
1084,35.9481
1085,52.0946
1086,51.2696
1087,70.9266
1088,89.3814
1089,25.0242
1090,31.2431
1091,24.6616
1092,29.1863
1093,50.7436
1094,54.9365
1095,112.634
1096,46.4893
1097,53.3052
1098,54.1592
1099,26.7818
1100,64.4963
1101,664.324
1102,384.459
1103,46.1808
1104,38.7062
1105,66.8937
1106,89.8026
1107,62.0784
1108,101.538
1109,66.0135
1110,43.6397
1111,37.1224
1112,62.1006
1113,33.3484
1114,48.5098
1115,20.2851
1116,26.6842
1117,24.5034
1118,197.539
1119,95.013
1120,160.066
1121,343.043
1122,142.513
1123,57.7582
1124,20.4317
1125,13.4223
1126,48.1378
1127,15.6035
1128,11.4283
1129,22.4502
1130,21.4711
1131,34.5305
1132,32.9464
1133,17.482
1134,18.6351
1135,11.4983
1136,15.5376
1137,15.5741
1138,33.223
1139,9.04591
1140,22.4494
1141,28.8563
1142,11.7797
1143,9.72503
1144,24.8773
1145,44.9374
1146,29.6637
1147,43.1951
1148,24.1756
1149,39.112
1150,31.2867
1151,395.455
1152,19.3406
1153,9.30008
1154,12.0154
1155,18.5819
1156,14.6514
1157,28.4641
1158,22.0922
1159,26.4719
1160,27.2442
1161,36.2363
1162,17.9235
1163,13.0392
1164,23.8516
1165,163.96
1166,20.3506
1167,19.9633
1168,31.1704
1169,153.926
1170,145.266
1171,185.111
1172,52.2901
1173,10.6106
1174,14.9194
1175,74.5991
1176,96.3539
1177,26.8182
1178,159.846
1179,342.44
1180,61.8758
1181,172.539
1182,262.244
1183,379.455
1184,339.807
1185,194.594
1186,101.115
1187,110.941
1188,373.084
1189,172.044
1190,71.645
1191,155.501
1192,278.214
1193,408.179
1194,141.299
1195,245.363
1196,413.891
1197,287.045
1198,131.429
1199,71.3719
1200,44.8017
1201,151.377
1202,178.48
1203,77.1667
1204,31.0583
1205,121.253
1206,261.587
1207,12.7498
1208,147.033
1209,271.636
1210,54.1612
1211,94.7183
1212,57.2871
1213,78.2273
1214,31.6701
1215,180.983
1216,27.8435
1217,21.0882
1218,19.1466
1219,19.8911
1220,150.832
1221,484.292
1222,43.9361
1223,36.6181
1224,49.0089
1225,28.9554
1226,362.447
1227,217.181
1228,440.9
1229,340.749
1230,204.661
1231,247.016
1232,60.3072
1233,77.5421
1234,351.121
1235,137.786
1236,304.59
1237,245.811
1238,117.466
1239,277.936
1240,133.72
1241,351.371
1242,25.0147
1243,138.693
1244,109.662
1245,170.307
1246,88.0784
1247,47.8251
1248,133.965
1249,191.648
1250,224.036
1251,114.293
1252,33.727
1253,31.6337
1254,132.635
1255,448.852
1256,246.868
1257,149.827
1258,17.4015
1259,19.3952
1260,17.7995
1261,44.4114
1262,50.6087
1263,105.731
1264,176.121
1265,56.5236
1266,54.0945
1267,34.1063
1268,21.8391
1269,33.9171
1270,24.7947
1271,26.5229
1272,141.465
1273,21.5654
1274,20.2002
1275,14.3341
1276,19.442
1277,44.2044
1278,17.5145
1279,195.655
1280,31.4913
1281,114.566
1282,88.1136
1283,13.1024
1284,43.9929
1285,38.6791
1286,16.6874
1287,205.503
1288,233.281
1289,109.165
1290,210.928
1291,79.7093
1292,52.3131
1293,147.028
1294,191.202
1295,204.429
1296,23.1871
1297,100.949
1298,38.817
1299,30.6152
1300,41.8249
1301,257.129
1302,322.85
1303,76.1939
1304,130.493
1305,334.178
1306,469.18
1307,167.083
1308,109.699
1309,46.6929
1310,127.384
1311,68.8332
1312,28.2536
1313,68.7241
1314,105.119
1315,15.2138
1316,15.4099
1317,32.6889
1318,17.3219
1319,44.03
1320,24.1868
1321,46.5743
1322,47.0276
1323,50.4565
1324,43.693
1325,50.1338
1326,23.0847
1327,54.0226
1328,49.1275
1329,58.6884
1330,108.945
1331,168.697
1332,53.2679
1333,531.103
1334,96.3849
1335,37.8787
1336,26.7856
1337,39.7079
1338,281.04
1339,29.7183
1340,188.37
1341,167.498
1342,177.249
1343,87.2891
1344,55.0175
1345,59.1435
1346,29.6226
1347,117.489
1348,143.657
1349,27.0598
1350,125.575
1351,121.372
1352,155.056
1353,338.444
1354,141.646
1355,173.072
1356,275.651
1357,205.27
1358,144.81
1359,23.0899
1360,22.5984
1361,103.51
1362,100.507
1363,84.4105
1364,100.183
1365,210.63
1366,180.305
1367,34.7753
1368,40.1641
1369,202.177
1370,204.361
1371,94.4454
1372,70.2565
1373,24.3836
1374,178.448
1375,25.1291
1376,21.6566
1377,22.8487
1378,27.0271
1379,114.155
1380,109.473
1381,470.587
1382,66.2664
1383,328.141
1384,44.682
1385,186.067
1386,43.2511
1387,82.4904
1388,343.581
1389,97.7463
1390,51.7391
1391,29.7173
1392,24.5402
1393,69.2055
1394,147.043
1395,13.866
1396,13.0204
1397,23.219
1398,215.729
1399,175.246
1400,88.2904
1401,209.747
1402,9.96434
1403,137.006
1404,21.2465
1405,26.6033
1406,32.8101
1407,27.1465
1408,36.0402
1409,92.1721
1410,36.4665
1411,33.9058
1412,224.488
1413,38.1275
1414,41.2819
1415,167.171
1416,10.307
1417,181.369
1418,404.197
1419,46.3234
1420,81.6463
1421,48.5221
1422,221.48
1423,493.01
1424,582.118
1425,117.646
1426,118.281
1427,257.162
1428,28.5053
1429,187.928
1430,150.071
1431,446.519
1432,149.771
1433,128.353
1434,300.291
1435,81.3652
1436,75.009
1437,442.151
1438,218.256
1439,278.978
1440,331.026
1441,41.5717
1442,187.441
1443,162.168
1444,66.9984
1445,52.8234
1446,36.2327
1447,89.6975
1448,81.5025
1449,26.9222
1450,28.3027
1451,206.912
1452,126.951
1453,33.4865
1454,91.783
1455,111.17
1456,132.625
1457,55.0954
1458,284.471
1459,75.6587
1460,79.571
1461,143.767
1462,64.9982
1463,57.3232
1464,211.979
1465,72.3721
1466,172.843
1467,148.711
1468,117.534
1469,105.897
1470,114.749
1471,107.023
1472,84.4919
1473,200.525
1474,105.02
1475,258.644
1476,262.536
1477,309.011
1478,117.631
1479,145.55
1480,68.0005
1481,46.6716
1482,200.624
1483,49.8969
1484,189.089
1485,143.901
1486,158.02
1487,55.7022
1488,34.8766
1489,38.1555
1490,26.6539
1491,19.6237
1492,21.5657
1493,22.4952
1494,78.4724
1495,186.381
1496,129.207
1497,300.27
1498,56.1589
1499,50.3997
1500,63.651
1501,57.7399
1502,105.816
1503,50.8727
1504,46.7506
1505,90.1168
1506,73.7772
1507,55.7952
1508,224.048
1509,357.019
1510,239.354
1511,35.4237
1512,34.868
1513,68.7302
1514,127.351
1515,206.59
1516,400.148
1517,132.616
1518,28.3267
1519,21.2903
1520,87.1556
1521,77.3583
1522,31.1197
1523,73.8594
1524,131.562
1525,111.959
1526,32.0356
1527,93.5084
1528,204.591
1529,27.9562
1530,40.0225
1531,224.218
1532,329.947
1533,89.8278
1534,110.513
1535,273.465
1536,61.2417
1537,26.4083
1538,182.594
1539,200.633
1540,178.505
1541,163.981
1542,270.354
1543,70.4158
1544,103.897
1545,65.8906
1546,121.023
1547,194.98
1548,40.9614
1549,102.664
1550,232.777
1551,162.571
1552,389.535
1553,556.152
1554,294.035
1555,217.379
1556,167.024
1557,171.305
1558,184.683
1559,451.798
1560,331.07
1561,255.717
1562,409.154
1563,246.272
1564,323.764
1565,273.777
1566,264.63
1567,306.194
1568,425.878
1569,445.5
1570,245.554
1571,346.741
1572,311.723
1573,399.346
1574,524.578
1575,449.961
1576,431.125
1577,263.163
1578,397.019
1579,348.058
1580,549.514
1581,420.275
1582,411.779
1583,541.396
1584,436.295
1585,502.939
1586,431.275
1587,323.37
1588,293.348
1589,281.381
1590,432.764
1591,440.347
1592,350.152
1593,472.82
1594,393.157
1595,408.042
1596,232.637
1597,223.589
1598,393.111
1599,259.329
1600,467.923
1601,441.283
1602,340.848
1603,324.009
1604,291.127
1605,258.277
1606,347.693
1607,138.77
1608,403.599
1609,213.323
1610,382.126
1611,185.366
1612,597.121
1613,370.704
1614,312.865
1615,332.29
1616,460.702
1617,358.78
1618,372.141
1619,865.861
1620,351.304
1621,376.694
1622,236.596
1623,444.78
1624,206.291
1625,336.507
1626,405.704
1627,451.517
1628,400.553
1629,399.751
1630,502.574
1631,553.761
1632,645.833
1633,447.275
1634,487.774
1635,475.831
1636,456.698
1637,526.203
1638,494.17
1639,721.049
1640,531.683
1641,596.679
1642,671.276
1643,671.316
1644,588.6
1645,407.143
1646,607.966
1647,595.524
1648,250.765
1649,382.165
1650,601.077
1651,542.098
1652,618.624
1653,696.23
1654,623.227
1655,541.466
1656,602.23
1657,658.688
1658,663.01
1659,636.52
1660,630.202
1661,603.45
1662,593.362
1663,588.24
1664,530.942
1665,330.944
1666,617.945
1667,494.272
1668,400.302
1669,534.636
1670,535.515
1671,527.454
1672,526.179
1673,478.931
1674,681.111
1675,470.212
1676,619.007
1677,558.371
1678,549.942
1679,608.84
1680,601.393
1681,521.488
1682,553.617
1683,529.73
1684,604.948
1685,696.418
1686,567.495
1687,549.581
1688,723.733
1689,601.553
1690,528.544
1691,603.133
1692,563.636
1693,639.076
1694,611.294
1695,609.119
1696,621.616
1697,448.895
1698,497.287
1699,398.45
1700,505.73
1701,424.07
1702,351.727
1703,218.701
1704,324.266
1705,325.148
1706,367.91
1707,474.64
1708,507.788
1709,489.988
1710,351.976
1711,368.902
1712,329.099
1713,285.856
1714,440.393
1715,379.193
1716,383.276
1717,277.109
1718,350.676
1719,292.418
1720,1182.3
1721,306.3
1722,200.612
1723,451.929
1724,432.526
1725,427.476
1726,407.533
1727,583.414
1728,403.575
1729,387.906
1730,570.919
1731,580.892
1732,519.857
1733,385.248
1734,412.77
1735,497.447
1736,470.578
1737,561.618
1738,471.256
1739,305.645
1740,444.644
1741,645.177
1742,584.33
1743,595.321
1744,806.901
1745,617.33
1746,549.396
1747,426.08
1748,600.723
1749,531.499
1750,558.876
1751,458.265
1752,532.361
1753,625.998
1754,497.035
1755,659.964
1756,645.192
1757,649.973
1758,734.29
1759,786.449
1760,589.203
1761,663.933
1762,572.606
1763,710.158
1764,684.803
1765,663.408
1766,631.778
1767,776.983
1768,672.773
1769,496.499
1770,609.935
1771,584.805
1772,686.304
1773,679.036
1774,750.164
1775,584.388
1776,668.121
1777,671.004
1778,704.669
1779,340.239
1780,568.113
1781,406.022
1782,581.797
1783,272.684
1784,336.02
1785,403.531
1786,464.721
1787,471.39
1788,391.895
1789,204.035
1790,478.859
1791,452.108
1792,357.025
1793,618.639
1794,329.535
1795,421.696
1796,493.752
1797,549.666
1798,425.564
1799,548.711
1800,427.401
1801,153.359
1802,150.865
1803,348.173
1804,668.155
1805,482.332
1806,591.769
1807,688.224
1808,725.694
1809,575.441
1810,579.166
1811,657.278
1812,211.477
1813,167.654
1814,111.185
1815,63.5186
1816,300.947
1817,440.371
1818,608.462
1819,528.689
1820,897.592
1821,641.971
1822,544.834
1823,611.795
1824,600.755
1825,585.179
1826,564.631
1827,552.133
1828,754.645
1829,668.944
1830,570.056
1831,697.249
1832,580.991
1833,716.775
1834,665.713
1835,652.528
1836,694.374
1837,608.789
1838,506.768
1839,665.715
1840,611.057
1841,754.165
1842,634.44
1843,552.764
1844,645.285
1845,565.834
1846,622.409
1847,634.617
1848,668.595
1849,637.827
1850,700.525
1851,559.997
1852,616.223
1853,631.179
1854,715.075
1855,627.999
1856,547.247
1857,589.849
1858,624.71
1859,763.896
1860,564.672
1861,623.09
1862,743.115
1863,595.07
1864,626.543
1865,667.152
1866,756.716
1867,696.248
1868,638.822
1869,530.238
1870,575.191
1871,1040.58
1872,805.394
1873,322.812
1874,481.552
1875,492.963
1876,220.303
1877,488.262
1878,193.627
1879,290.007
1880,231.239
1881,377.943
1882,389.579
1883,397.594
1884,413.271
1885,365.868
1886,436.91
1887,398.006
1888,537.219
1889,195.785
1890,298.265
1891,325.372
1892,293.679
1893,184.971
1894,272.4
1895,98.9355
1896,316.417
1897,369.789
1898,309.981
1899,188.835
1900,134.601
1901,279.688
1902,556.1
1903,175.736
1904,56.0434
1905,494.026
1906,264.651
1907,318.831
1908,355.895
1909,266.974
1910,347.306
1911,356.832
1912,273.817
1913,25.7612
1914,112.886
1915,212.975
1916,153.892
1917,119.375
1918,172.257
1919,227.415
1920,108.755
1921,152.835
1922,238.519
1923,338.076
1924,664.196
1925,508.082
1926,394.31
1927,315.661
1928,429.246
1929,84.018
1930,157.581
1931,198.09
1932,183.553
1933,70.9648
1934,364.393
1935,203.571
1936,345.699
1937,182.428
1938,298.232
1939,234.25
1940,226.003
1941,148.224
1942,180.136
1943,206.792
1944,199.036
1945,246.138
1946,216.577
1947,59.8053
1948,381.616
1949,197.59
1950,267.582
1951,98.5
1952,164.255
1953,281.28
1954,128.793
1955,87.824
1956,185.428
1957,176.887
1958,36.0005
1959,211.204
1960,262.075
1961,163.212
1962,572.113
1963,156.208
1964,241.5
1965,58.1202
1966,115.889
1967,193.789
1968,68.1175
1969,206.297
1970,271.785
1971,399.957
1972,321.272
1973,70.8019
1974,217.708
1975,42.6778
1976,293.534
1977,340.742
1978,59.508
1979,341.052
1980,55.9153
1981,418.409
1982,116.128
1983,83.9794
1984,236.027
1985,205.61
1986,177.002
1987,91.3623
1988,157.634
1989,189.425
1990,136.91
